Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,candle_periodicity,break_type,trend_type,break_direction,dx,stop_gain_distance,stop_loss_distance,start_hour,start_min,last_hour,last_min,daily_loss,daily_gain,max_trades
818,"-175,00","-1125,00",-6.28492,0.93355,-0.21247,-0.00768,-175,"94,39",179,4,0,0,0,3,12,43,9,30,10,15,330,290,18
809,"-175,00","-3230,00",-28.58407,0.81303,-0.76813,-0.02379,-175,"142,54",113,1,0,1,1,15,25,35,10,15,11,45,870,1090,16
802,"-175,00","2070,00",11.06952,1.15587,0.69697,0.09440,-175,"70,21",187,5,0,1,1,4,11,29,9,45,13,15,630,720,11
796,"-175,00","-550,00",-2.92553,0.98121,-0.07157,0.13701,-175,"192,61",188,3,1,0,1,4,28,49,9,45,11,30,430,600,4
788,"-175,00","2720,00",10.34221,1.11686,0.77383,0.08601,-175,"90,36",263,0,1,0,2,18,15,51,11,0,16,45,940,690,18
776,"-175,00","10,00",0.07246,1.00088,0.00415,0.04571,-175,"66,30",138,3,0,0,1,18,13,27,12,30,16,45,290,1590,16
775,"-175,00","-35,00",-0.52239,0.99447,-0.01777,0.07383,-175,"72,83",67,2,0,1,1,29,48,15,13,15,14,0,620,1930,3
997,"-175,00","80,00",0.59702,1.00764,0.03783,0.06864,-175,"51,97",134,1,1,1,1,15,24,47,14,45,16,30,120,630,9
993,"-175,00","-2770,00",-9.05229,0.72452,-0.92027,-0.05352,-175,"146,47",306,0,0,0,0,0,4,5,9,45,14,0,50,50,1
985,"-175,00","1320,00",17.14286,1.14675,0.52485,0.11637,-175,"45,77",77,4,1,0,1,25,41,29,12,15,14,15,780,360,13
976,"-175,00","-4225,00",-31.76692,0.73758,-0.89513,-0.09366,-175,"226,38",133,0,1,0,2,29,43,35,12,30,16,45,470,240,10
969,"-175,00","-2125,00",-12.87879,0.85500,-0.66096,0.09531,-175,"114,21",165,0,0,0,0,19,30,29,12,30,13,30,100,470,2
960,"-175,00","3845,00",56.54412,1.36777,1.28595,-0.17898,-175,"141,04",68,1,0,1,2,29,48,31,10,15,12,45,300,1900,3
952,"-175,00","-415,00",-5.12346,0.96636,-0.08765,0.03696,-175,"230,98",81,4,0,1,2,27,47,27,10,30,13,45,780,1860,12
945,"-175,00","-2125,00",-7.01320,0.85375,-0.69218,-0.09337,-175,"107,72",303,0,1,1,1,14,46,5,11,45,16,30,410,300,2
937,"-175,00","-3635,00",-12.23906,0.89178,-0.63383,0.03956,-175,"239,96",297,3,0,1,0,6,28,37,12,45,16,45,760,220,5
928,"-175,00","-6865,00",-29.21277,0.76013,-0.89098,-0.06618,-175,"271,30",235,4,1,1,0,4,47,39,10,30,12,15,140,830,2
922,"-175,00","4120,00",52.82051,1.36109,1.85169,0.17129,-175,"106,71",78,2,0,1,2,23,43,35,9,30,12,15,300,470,19
913,"-175,00","-3100,00",-24.40945,0.70349,-0.96573,-0.10426,-175,"155,83",127,4,1,0,1,14,33,51,11,15,13,15,80,1850,6
905,"-175,00","-755,00",-0.96056,0.97692,-0.23631,0.00410,-175,"75,35",786,2,1,0,0,16,9,7,10,15,16,30,530,610,18
904,"-175,00","4715,00",44.06542,1.36409,1.43750,0.17715,-175,"34,45",107,3,1,1,1,10,50,51,11,0,12,0,970,980,10
890,"-175,00","3035,00",19.08805,1.15754,1.04117,0.10823,-175,"47,55",159,0,1,0,2,28,29,29,10,0,13,15,500,1670,14
889,"-175,00","-2115,00",-4.22156,0.92680,-0.46382,0.00000,-175,"186,50",501,0,1,0,0,17,8,19,13,0,16,30,400,300,3
883,"-175,00","-3275,00",-15.44811,0.81328,-0.79298,0.00000,-175,"186,04",212,4,0,1,2,14,17,13,9,45,16,30,740,1940,6
867,"-175,00","-395,00",-3.69159,0.96787,-0.12229,0.02731,-175,"75,12",107,2,1,0,2,17,34,15,9,30,10,30,150,1000,11
862,"-175,00","1880,00",22.11765,1.14373,0.58567,-0.06149,-175,"114,03",85,3,0,1,1,25,41,29,9,30,14,45,880,1100,12
852,"-175,00","745,00",3.26754,1.02126,0.18260,0.06694,-175,"61,91",228,0,1,0,2,11,45,39,11,15,14,30,830,660,18
844,"-175,00","-865,00",-4.32500,0.95926,-0.33527,0.04352,-175,"77,95",200,4,1,1,0,26,45,19,11,30,16,0,880,1120,16
835,"-175,00","1040,00",7.17241,1.08817,0.49761,0.09450,-175,"92,27",145,3,1,1,1,13,26,17,13,30,16,15,130,1190,8
834,"-175,00","1955,00",31.53226,1.33765,1.64286,0.14996,-175,"48,77",62,5,1,1,1,17,50,31,13,45,14,30,380,380,6
822,"-175,00","-1430,00",-3.86487,0.96917,-0.31189,0.07172,-175,"98,60",370,4,0,0,1,1,21,45,9,15,14,45,400,1520,16
803,"-175,00","705,00",4.05172,1.07799,0.28776,0.06243,-175,"52,63",174,5,1,1,0,12,7,45,13,45,15,45,790,1990,6
798,"-175,00","-485,00",-5.77381,0.95177,-0.13233,0.08181,-175,"93,61",84,0,0,0,1,22,29,31,9,15,14,0,170,500,1
789,"-175,00","-80,00",-0.66667,0.99364,-0.04145,0.04875,-175,"61,17",120,4,1,0,1,25,37,21,9,45,14,45,760,220,5
778,"-175,00","-5190,00",-22.08511,0.86357,-0.69431,0.00000,-175,"253,82",235,4,1,1,0,4,47,39,10,30,12,30,270,440,7
770,"-175,00","-4340,00",-20.00000,0.85911,-0.64825,0.00000,-175,"232,87",217,2,0,0,0,13,45,33,12,0,15,45,540,920,7
982,"-175,00","-950,00",-9.40594,0.92351,-0.34358,0.11205,-175,"111,72",101,5,1,0,0,21,22,47,12,45,14,30,890,330,1
981,"-175,00","-6850,00",-43.08176,0.61785,-0.91455,-0.13278,-175,"360,10",159,4,0,1,0,20,31,29,14,0,16,15,170,1900,17
974,"-175,00","-1865,00",-9.86773,0.92799,-0.44832,0.07527,-175,"100,60",189,1,0,0,2,9,45,31,11,30,16,0,380,1190,14
964,"-175,00","3095,00",5.08210,1.14503,1.87009,0.05902,-175,"48,04",609,3,1,0,0,2,9,7,11,15,15,0,710,60,7
963,"-175,00","-195,00",-2.37805,0.97048,-0.11207,0.03287,-175,"62,25",82,1,0,0,1,22,43,25,14,15,15,0,980,120,7
950,"-175,00","-1200,00",-10.52632,0.88669,-0.40067,0.03406,-175,"117,91",114,4,1,1,1,28,13,47,9,30,15,30,240,440,11
949,"-175,00","-220,00",-2.36559,0.96082,-0.07957,0.01854,-175,"67,52",93,5,1,0,2,16,8,49,14,0,16,45,920,150,15
930,"-175,00","-1115,00",-6.52047,0.89836,-0.47046,-0.06610,-175,"105,57",171,1,1,0,1,21,46,7,11,30,14,15,780,360,20
921,"-175,00","-2860,00",-59.58333,0.67647,-0.67294,-0.09625,-175,"175,62",48,4,0,1,1,27,23,51,9,15,12,15,990,950,2
906,"-175,00","-1890,00",-8.36283,0.81766,-0.53239,-0.05749,-175,"172,33",226,3,1,0,1,7,9,47,11,15,13,45,50,1710,13
901,"-175,00","-495,00",-4.19492,0.97321,-0.15665,0.07862,-175,"82,94",118,4,1,0,1,14,33,51,10,30,12,30,820,1660,6
895,"-175,00","-8345,00",-36.76212,0.55339,-0.88919,-0.01881,-175,"368,76",227,0,0,0,2,7,22,11,9,0,11,15,80,1850,8
885,"-175,00","1110,00",4.95536,1.04666,0.21103,-0.04341,-175,"111,44",224,3,0,0,0,16,15,45,9,15,15,0,720,820,1
876,"-175,00","-1905,00",-6.66084,0.93058,-0.33246,0.00000,-175,"155,92",286,5,1,1,0,4,22,17,10,0,13,30,490,1910,6
875,"-175,00","180,00",2.85714,1.02844,0.11842,0.08518,-175,"67,56",63,4,1,1,1,17,50,31,13,45,14,15,500,1670,14
866,"-175,00","4095,00",24.96951,1.20368,2.17241,0.12115,-175,"38,83",164,1,1,0,2,28,29,29,9,0,14,30,400,1520,16
865,"-175,00","185,00",2.64286,1.01784,0.08150,0.08492,-175,"64,76",70,2,0,1,2,23,43,35,12,15,13,30,590,1770,19
853,"-175,00","-5085,00",-10.91202,0.78366,-0.77574,-0.04042,-175,"246,43",466,3,1,1,2,0,8,9,11,15,16,15,300,470,19
848,"-175,00","-4980,00",-46.11111,0.56373,-0.86911,0.00567,-175,"235,80",108,4,1,1,0,27,42,49,15,30,16,30,270,1770,14
847,"-175,00","-1645,00",-8.52332,0.80521,-0.73933,0.05933,-175,"97,80",193,2,0,0,2,6,4,41,13,0,14,45,130,580,11
837,"-175,00","-4725,00",-23.39109,0.83625,-0.63636,-0.04662,-175,"208,86",202,2,0,0,0,13,45,33,12,0,15,45,270,440,7
831,"-175,00","1220,00",3.89776,1.06477,0.56482,0.05487,-175,"43,42",313,1,1,0,0,21,46,7,11,30,14,15,350,410,18
830,"-175,00","25,00",0.26882,1.00301,0.01712,0.05039,-175,"54,07",93,5,1,1,2,7,16,29,12,45,14,30,920,150,7
823,"-175,00","-2420,00",-7.90850,0.76963,-0.91841,-0.05443,-175,"125,18",306,0,0,0,0,0,4,5,9,30,15,0,50,50,1
812,"-175,00","615,00",3.15385,1.05914,0.31948,0.05714,-175,"42,40",195,2,0,1,0,18,35,51,9,15,10,45,120,70,5
801,"-175,00","-9150,00",-78.87931,0.65163,-0.82656,0.14765,-175,"300,00",116,0,0,0,2,11,44,45,10,0,16,30,460,750,13
791,"-175,00","-1020,00",-13.24675,0.81851,-0.46789,-0.05295,-175,"81,95",77,3,0,1,1,29,10,19,11,30,14,30,250,650,17
779,"-175,00","-850,00",-6.34328,0.88011,-0.52147,-0.00712,-175,"68,78",134,4,1,0,1,18,6,23,9,15,12,30,890,570,15
771,"-175,00","-9160,00",-39.82609,0.62351,-0.99728,0.06561,-175,"453,58",230,0,1,1,2,25,21,17,9,45,16,30,200,790,2
999,"-175,00","3190,00",28.23009,1.22253,1.64858,0.14280,-175,"91,27",113,0,0,1,2,12,50,21,10,15,13,0,810,1420,1
998,"-175,00","-460,00",-6.38889,0.92230,-0.30065,0.00822,-175,"58,40",72,4,0,1,1,30,13,19,10,45,11,30,860,130,4
973,"-175,00","270,00",2.10938,1.01440,0.07367,0.00000,-175,"142,05",128,1,0,1,1,16,45,49,9,30,15,0,200,1770,3
961,"-175,00","-2845,00",-19.48630,0.72982,-0.91332,0.00000,-175,"153,07",146,2,0,1,2,16,8,23,11,0,16,45,180,1250,16
947,"-175,00","-2295,00",-11.08696,0.70425,-0.85000,0.03741,-175,"132,68",207,0,0,0,0,19,6,33,13,30,15,15,50,1800,19
941,"-175,00","-2305,00",-20.21930,0.74823,-0.55210,0.07118,-175,"137,56",114,4,0,0,1,2,20,49,15,30,16,30,240,440,6
931,"-175,00","290,00",3.58025,1.06606,0.22222,0.05940,-175,"37,13",81,0,0,1,1,20,40,25,11,45,12,0,670,60,15
924,"-175,00","675,00",5.57851,1.05043,0.22727,0.10448,-175,"95,04",121,1,1,0,0,23,45,31,13,45,14,30,650,1370,4
914,"-175,00","1045,00",5.74176,1.04190,0.19069,0.07495,-175,"85,42",182,0,0,0,1,8,26,31,9,15,11,0,530,760,10
908,"-175,00","-1815,00",-18.15000,0.82171,-0.58454,-0.03343,-175,"95,10",100,5,0,0,1,20,33,43,10,15,13,15,120,670,1
907,"-175,00","-420,00",-3.44262,0.92015,-0.16901,-0.01254,-175,"63,07",122,5,1,0,0,23,6,9,9,30,10,0,990,1750,1
897,"-175,00","160,00",0.62500,1.00827,0.06867,0.04947,-175,"54,00",256,1,0,1,0,5,18,25,15,0,16,30,210,140,10
888,"-175,00","1450,00",6.22318,1.04069,0.32843,0.06843,-175,"56,49",233,2,1,1,0,30,43,29,9,15,12,45,830,660,18
882,"-175,00","130,00",1.58537,1.01210,0.04187,0.12139,-175,"128,84",82,3,0,1,1,25,41,29,9,30,14,45,170,510,2
870,"-175,00","-110,00",-0.26829,0.99689,-0.02275,-0.02334,-175,"126,74",410,0,1,0,0,8,20,47,9,0,12,30,110,360,3
854,"-175,00","-3045,00",-39.54546,0.71368,-0.95755,0.13202,-175,"159,00",77,3,0,1,1,29,26,23,10,15,16,45,440,520,17
843,"-175,00","-2205,00",-14.22581,0.82110,-0.71591,-0.06588,-175,"149,51",155,4,1,0,1,13,11,19,11,30,14,30,890,570,15
836,"-175,00","-7110,00",-23.31148,0.47740,-0.97934,0.09069,-175,"342,45",305,0,0,0,0,0,4,5,9,0,10,0,50,50,1
827,"-175,00","-945,00",-8.59091,0.90944,-0.35393,-0.12518,-175,"127,75",110,3,0,1,0,30,26,17,14,15,15,0,930,1300,6
816,"-175,00","2340,00",19.18033,1.21380,1.40120,0.12366,-175,"34,86",122,0,1,0,2,18,36,21,13,30,15,0,730,480,2
815,"-175,00","1020,00",12.91139,1.26425,0.95327,0.11916,-175,"37,28",79,3,1,1,1,19,42,41,14,0,14,15,710,60,7
805,"-175,00","-1665,00",-2.88062,0.97799,-0.19554,0.00000,-175,"111,82",578,0,1,0,0,2,46,31,11,30,16,45,840,1000,15
784,"-175,00","-520,00",-3.37662,0.92566,-0.25743,0.04340,-175,"84,87",154,2,0,0,2,6,4,41,13,0,14,0,200,1700,14
777,"-175,00","-2270,00",-19.56897,0.82790,-0.86148,0.00000,-175,"127,91",116,3,0,0,1,22,31,19,12,0,16,30,470,640,6
773,"-175,00","-5880,00",-13.67442,0.73727,-0.83642,0.00000,-175,"300,43",430,3,1,1,2,0,8,9,11,15,16,15,170,1900,17
772,"-175,00","-2110,00",-18.67257,0.86509,-0.49299,-0.03141,-175,"110,74",113,4,0,1,0,20,47,47,12,45,14,30,590,1770,19
765,"-175,00","-7200,00",-27.27273,0.77023,-0.85207,-0.01435,-175,"396,71",264,1,1,1,1,4,21,29,11,30,14,0,330,1340,14
1013,"-175,00","-2510,00",-33.46667,0.75087,-0.73178,-0.07960,-175,"135,31",75,3,0,0,1,30,35,35,13,0,16,0,500,1460,5
1011,"-175,00","-270,00",-3.33333,0.96253,-0.13990,0.03878,-175,"71,35",81,5,0,0,2,14,22,17,13,30,15,15,970,500,18
1005,"-175,00","-680,00",-0.93023,0.97750,-0.21936,0.00677,-175,"78,38",731,2,1,0,0,16,9,7,10,15,16,15,170,1830,12
988,"-175,00","-775,00",-7.38095,0.85581,-0.38462,-0.02516,-175,"65,11",105,1,0,1,2,18,5,49,11,30,13,45,860,130,4
979,"-175,00","445,00",3.53175,1.06830,0.53293,0.05748,-175,"37,19",126,1,0,1,0,28,8,17,9,15,12,45,380,1620,17
978,"-175,00","-1980,00",-13.65517,0.82369,-0.52590,-0.09118,-175,"146,78",145,3,0,0,1,2,20,49,15,30,16,30,450,1120,10
966,"-175,00","-1495,00",-15.10101,0.88592,-0.35094,0.12113,-175,"102,28",99,5,0,0,1,20,33,43,10,15,13,15,200,1520,19
965,"-175,00","755,00",6.74107,1.08394,0.42776,0.10554,-175,"85,68",112,2,1,0,1,11,13,23,11,30,12,15,240,1940,13
951,"-175,00","-3215,00",-16.57217,0.89231,-0.61180,0.05178,-175,"157,34",194,5,0,1,0,3,30,43,10,30,12,15,470,1580,2
944,"-175,00","-1355,00",-13.68687,0.84792,-0.65617,0.00979,-175,"84,80",99,0,0,1,1,22,26,37,14,45,16,45,120,1790,15
943,"-175,00","-2670,00",-36.08108,0.66352,-0.77843,0.00000,-175,"129,92",74,4,0,0,1,17,30,51,14,45,15,0,450,950,12
933,"-175,00","-13450,00",-29.11255,0.76832,-0.92823,0.05588,-175,"616,60",462,1,1,1,0,9,39,23,10,30,14,30,270,1210,5
912,"-175,00","-1830,00",-12.70833,0.84399,-0.40088,-0.11559,-175,"106,29",144,1,0,0,0,28,11,23,13,30,15,0,990,290,18
903,"-175,00","1055,00",18.83929,1.12788,0.54242,0.13653,-175,"69,46",56,3,0,0,2,28,27,49,9,15,15,0,660,920,19
896,"-175,00","-2490,00",-12.57576,0.81086,-0.74440,0.07153,-175,"119,25",198,3,0,1,0,20,4,45,9,30,12,0,460,1450,19
886,"-175,00","3260,00",21.73333,1.12913,0.76526,0.11813,-175,"54,06",150,5,0,1,0,11,38,49,9,0,11,45,590,1610,2
879,"-175,00","-5795,00",-13.44548,0.73381,-0.88880,0.08142,-175,"298,40",431,3,1,1,2,0,8,9,11,15,16,30,150,1700,19
868,"-175,00","-190,00",-1.16564,0.98916,-0.05605,0.04855,-175,"72,82",163,5,0,1,0,11,38,17,11,45,13,45,150,1540,2
860,"-175,00","-620,00",-9.39394,0.94402,-0.13567,0.12434,-175,"101,33",66,3,0,0,1,25,43,43,9,0,11,45,260,1130,5
846,"-175,00","-3820,00",-13.59431,0.89214,-0.72008,0.05951,-175,"247,32",281,3,1,1,0,7,38,47,11,45,14,15,210,1310,8
841,"-175,00","-12525,00",-25.71869,0.71933,-0.92470,0.00437,-175,"588,91",487,2,1,1,0,11,13,47,9,30,15,15,130,930,18
832,"-175,00","1505,00",14.47115,1.25231,1.38073,0.11795,-175,"37,85",104,4,1,1,1,28,26,11,9,0,14,15,980,120,10
819,"-175,00","3475,00",19.52247,1.24680,1.96328,0.11807,-175,"46,46",178,1,1,0,0,23,26,17,14,15,15,45,650,1370,4
810,"-175,00","-1865,00",-12.68708,0.86067,-0.57209,0.05536,-175,"158,25",147,3,0,1,2,11,12,27,9,45,11,15,380,1030,13
806,"-175,00","2040,00",4.30380,1.05097,0.53968,0.05413,-175,"55,59",474,4,0,0,0,3,28,23,11,0,16,0,330,290,18
794,"-175,00","445,00",5.77922,1.05922,0.25872,0.08187,-175,"62,66",77,5,1,1,1,12,35,33,13,45,15,30,890,570,2
787,"-175,00","60,00",0.31250,1.00317,0.01420,0.04162,-175,"78,39",192,4,1,0,1,13,27,23,10,15,16,0,320,180,16
774,"-175,00","-1550,00",-10.26490,0.84554,-0.82011,-0.03072,-175,"81,12",151,2,0,1,2,16,8,23,11,0,16,0,750,390,2
767,"-175,00","-7940,00",-25.20635,0.70049,-0.98572,-0.01940,-175,"380,85",315,1,1,1,2,3,9,33,11,15,14,0,200,1290,16
752,"-175,00","-165,00",-1.98795,0.97082,-0.08571,0.07413,-175,"91,67",83,5,0,1,1,21,9,27,10,15,12,45,430,430,11
753,"-175,00","95,00",0.52198,1.00303,0.01256,-0.05222,-175,"109,56",182,1,1,0,0,4,30,51,9,15,9,30,650,780,4
745,"-175,00","-2255,00",-30.06667,0.44458,-0.90562,-0.05092,-175,"119,71",75,5,1,0,1,30,44,35,9,0,16,0,50,110,9
740,"-175,00","-7850,00",-25.65360,0.45201,-0.98494,-0.06906,-175,"375,94",306,0,0,0,0,0,4,5,9,0,14,0,50,50,1
731,"-175,00","-2005,00",-16.57025,0.85247,-0.70974,0.10756,-175,"122,03",121,2,0,0,0,23,47,27,14,0,15,15,260,1950,13
728,"-175,00","10,00",0.10417,1.00119,0.00820,0.04202,-175,"38,30",96,5,1,1,1,22,22,41,9,0,16,45,160,210,17
710,"-175,00","-115,00",-0.39249,0.99022,-0.06667,0.01690,-175,"56,65",293,2,1,0,0,16,9,7,10,15,16,30,740,1280,1
696,"-175,00","-910,00",-5.65217,0.95478,-0.18440,0.03785,-175,"103,57",161,3,1,1,1,10,50,51,11,15,14,30,530,770,10
695,"-175,00","-3110,00",-47.84615,0.64025,-0.74048,0.03870,-175,"193,55",65,4,1,0,1,25,41,29,12,0,12,45,880,440,20
680,"-175,00","-2325,00",-21.52778,0.87547,-0.56092,-0.06464,-175,"125,04",108,4,1,0,1,14,33,51,10,30,12,15,750,1860,6
674,"-175,00","-3455,00",-35.98958,0.67890,-0.87248,0.16622,-175,"183,76",96,1,1,1,2,29,27,51,14,0,16,45,610,1720,18
673,"-175,00","525,00",7.19178,1.11932,0.23438,0.08756,-175,"54,44",73,5,1,0,2,16,8,23,10,30,11,15,780,360,13
667,"-175,00","-185,00",-0.73413,0.98422,-0.07940,0.02566,-175,"69,76",252,0,1,0,1,22,22,5,10,30,13,45,870,420,8
662,"-175,00","3705,00",23.15625,1.25017,2.00270,0.13858,-175,"29,34",160,4,0,0,0,26,48,35,10,0,16,30,860,130,4
661,"-175,00","-2790,00",-30.00000,0.75299,-0.92231,0.01492,-175,"146,84",93,3,0,0,1,22,31,19,12,0,14,15,500,610,14
646,"-175,00","360,00",1.69014,1.03828,0.16590,0.03906,-175,"48,12",213,2,1,0,2,19,34,5,10,45,16,30,160,210,17
640,"-175,00","-1105,00",-9.13223,0.91296,-0.43164,-0.06822,-175,"110,58",121,2,0,0,0,23,47,27,14,0,15,15,710,730,20
632,"-175,00","-2380,00",-39.01639,0.73875,-0.61499,0.00000,-175,"161,59",61,5,0,1,1,21,33,51,9,0,16,0,240,2000,14
618,"-175,00","-3155,00",-31.23762,0.79717,-0.65456,0.07722,-175,"132,42",101,1,0,1,1,15,25,35,10,15,11,0,630,720,11
609,"-175,00","1985,00",9.63592,1.15905,0.49195,0.00000,-175,"115,29",206,3,1,0,1,7,9,47,11,15,13,0,460,130,14
596,"-175,00","-1245,00",-9.96000,0.89753,-0.37727,-0.05322,-175,"112,05",125,0,1,0,2,25,15,31,12,45,15,30,650,1280,1
589,"-175,00","920,00",6.43357,1.08106,0.42494,-0.03226,-175,"105,87",143,3,1,1,1,13,26,17,13,30,16,30,120,1020,1
574,"-175,00","-4400,00",-16.23616,0.81189,-0.64754,0.04162,-175,"260,84",271,4,0,0,0,7,9,47,11,15,13,0,730,1820,6
562,"-175,00","-10190,00",-49.95098,0.67697,-0.96542,-0.08944,-175,"512,38",204,4,0,1,2,9,30,47,10,30,16,15,270,720,13
561,"-175,00","-200,00",-3.38983,0.95128,-0.06483,0.02214,-175,"73,10",59,4,1,0,2,29,50,7,10,45,11,0,530,1310,16
545,"-175,00","2545,00",42.41667,1.87910,2.15678,0.24001,-175,"48,66",60,4,0,0,2,26,25,33,15,45,16,30,920,150,19
530,"-175,00","1310,00",3.95770,1.06586,0.56103,0.05434,-175,"44,99",331,1,1,0,0,21,46,7,11,30,14,30,900,1710,17
523,"-175,00","1820,00",13.68421,1.10137,0.38397,0.10143,-175,"59,74",133,3,1,1,1,10,50,51,11,0,12,45,830,660,18
518,"-175,00","1335,00",15.70588,1.10121,0.35411,0.00000,-175,"133,93",85,3,0,1,1,25,41,29,9,30,14,45,530,770,10
758,"-175,00","-7390,00",-24.22951,0.46700,-0.98402,0.00000,-175,"354,25",305,0,0,0,0,0,4,5,9,0,13,0,50,50,1
750,"-175,00","-8495,00",-23.02168,0.64111,-0.98779,0.07069,-175,"411,48",369,0,0,0,0,0,19,27,12,45,15,0,50,530,12
734,"-175,00","-1020,00",-9.18919,0.86957,-0.34812,0.02178,-175,"93,91",111,4,0,0,1,2,20,49,15,30,16,30,910,1920,19
726,"-175,00","3915,00",27.18750,1.16713,0.89384,0.13880,-175,"58,09",144,4,0,0,0,26,48,35,10,0,14,15,930,390,2
722,"-175,00","1825,00",4.74026,1.11017,0.81473,0.05868,-175,"43,20",385,2,0,0,2,0,31,5,10,45,12,0,970,930,19
715,"-175,00","-5875,00",-30.75916,0.77645,-0.78965,0.00000,-175,"295,24",191,2,1,1,0,30,43,29,9,15,11,45,170,510,2
708,"-175,00","490,00",4.11765,1.07650,0.31410,0.07029,-175,"71,23",119,1,0,1,1,20,40,5,10,0,16,15,90,1400,2
701,"-175,00","-6195,00",-19.23913,0.67868,-0.99199,0.01121,-175,"304,63",322,0,0,0,0,0,27,31,14,0,15,15,50,1330,2
700,"-175,00","-3050,00",-19.18239,0.63030,-0.99187,0.03286,-175,"151,85",159,3,0,1,2,8,13,49,14,30,15,45,50,1710,5
686,"-175,00","-6380,00",-49.07692,0.56965,-0.92733,-0.05312,-175,"309,91",130,5,0,1,2,13,10,39,9,15,13,30,450,1310,19
678,"-175,00","735,00",2.58803,1.03592,0.35168,0.04689,-175,"44,28",284,2,1,0,2,14,17,13,9,45,16,15,850,310,20
664,"-175,00","-1250,00",-5.86855,0.91344,-0.52301,0.00000,-175,"115,46",213,3,0,1,2,11,26,9,11,45,16,45,150,1000,11
652,"-175,00","235,00",3.21918,1.01932,0.09853,0.05836,-175,"116,34",73,4,0,1,2,27,47,39,10,30,12,30,410,300,2
645,"-175,00","-420,00",-1.31250,0.98907,-0.10487,0.08945,-175,"160,84",320,4,1,1,0,4,47,27,10,30,13,45,760,220,5
634,"-175,00","-6425,00",-78.35366,0.61688,-0.93864,-0.16737,-175,"289,43",82,3,0,1,1,21,34,51,9,0,16,45,740,930,17
616,"-175,00","-715,00",-5.03521,0.95062,-0.26335,0.08909,-175,"74,28",142,3,0,1,0,27,39,37,11,0,15,30,120,630,9
595,"-175,00","2770,00",24.95496,1.51727,2.72906,0.13992,-175,"47,65",111,1,0,1,0,28,8,17,9,30,16,45,450,1120,10
581,"-175,00","-2010,00",-14.05594,0.69660,-0.67224,0.03923,-175,"134,99",143,4,0,1,0,22,41,5,14,0,15,0,590,1410,20
580,"-175,00","395,00",4.15790,1.07948,0.22965,0.06525,-175,"45,93",95,0,0,1,2,19,7,27,11,45,12,45,910,1120,5
569,"-175,00","1630,00",9.36782,1.18932,1.42983,0.09851,-175,"37,01",174,0,1,0,0,17,8,19,13,0,13,30,720,160,1
568,"-175,00","-965,00",-2.12555,0.91576,-0.46506,-0.03377,-175,"69,40",454,0,0,0,0,0,4,27,10,45,12,0,50,50,16
559,"-175,00","-4705,00",-19.85232,0.78619,-0.76133,0.05947,-175,"200,00",237,4,0,0,1,2,26,17,13,30,16,30,380,1620,17
558,"-175,00","130,00",1.52941,1.02209,0.09886,0.04652,-175,"43,98",85,3,1,1,1,13,20,49,15,30,16,15,880,1120,1
548,"-175,00","-435,00",-2.21939,0.96982,-0.09842,-0.13105,-175,"202,75",196,1,1,1,1,12,4,45,9,30,12,0,270,900,1
537,"-175,00","1715,00",26.79688,1.33562,0.88402,0.16892,-175,"35,50",64,1,0,0,2,28,50,11,10,15,16,30,230,1970,20
525,"-175,00","4115,00",3.98740,1.03519,0.56798,0.04971,-175,"71,10",1032,0,0,1,1,1,19,39,9,0,14,0,530,950,19
751,"-175,00","-3015,00",-9.85294,0.70513,-0.92627,0.00000,-175,"158,39",306,0,0,0,0,0,4,5,9,45,14,15,50,50,1
737,"-175,00","-1500,00",-17.44186,0.86523,-0.53192,-0.01804,-175,"111,46",86,2,0,0,1,17,50,47,13,45,15,45,900,1030,8
729,"-175,00","-3360,00",-12.97297,0.91423,-0.53846,0.00000,-175,"190,83",259,0,1,1,1,5,34,33,10,15,15,0,990,1750,1
720,"-175,00","-365,00",-2.48299,0.96849,-0.17177,0.03380,-175,"60,54",147,5,1,1,0,5,18,25,15,0,16,15,860,750,14
713,"-175,00","-480,00",-4.36364,0.95745,-0.18147,0.06598,-175,"87,87",110,2,0,0,1,19,24,17,9,0,10,30,470,640,6
712,"-175,00","995,00",10.47368,1.26184,0.57184,0.11018,-175,"48,20",95,1,1,0,2,17,5,51,15,15,15,45,320,970,11
702,"-175,00","510,00",4.35897,1.03651,0.22418,0.07381,-175,"63,46",117,4,1,0,1,25,37,21,9,45,14,0,890,1940,16
690,"-175,00","1215,00",7.45399,1.06752,0.52258,0.09773,-175,"83,33",163,0,1,1,0,18,32,33,13,30,14,30,270,440,7
685,"-175,00","-3825,00",-25.33113,0.82981,-0.69106,0.08642,-175,"185,12",151,1,1,0,1,19,49,49,11,45,15,0,400,740,4
677,"-175,00","785,00",9.12791,1.06102,0.23538,-0.09187,-175,"162,68",86,0,0,1,2,20,45,51,10,30,14,0,250,1900,13
669,"-175,00","-5070,00",-16.73267,0.71267,-0.96388,-0.04490,-175,"240,18",303,1,0,0,1,0,46,31,12,30,15,0,50,1230,1
659,"-175,00","1340,00",19.14286,1.17380,0.65049,0.11990,-175,"45,52",70,5,1,0,1,30,44,35,11,30,16,45,670,1100,9
651,"-175,00","-2660,00",-36.43836,0.61309,-0.67003,0.06594,-175,"148,41",73,1,0,0,2,28,50,11,13,15,15,15,880,1430,18
